submission_date,state - 2,tot_cases,new_case,tot_death,conf_death,new_death,State
5/26/2020,DE,9097,92,344,321,7,DELAWARE
7/12/2020,WI,39877,797,820,820,-8,WISCONSIN
11/19/2021,IL,1763866,5720,29157,26227,42,ILLINOIS
11/8/2021,VI,7303,13,83,,0,VIRGIN ISLANDS
3/30/2021,CT,310056,1617,7885,6482,2,CONNECTICUT
11/23/2020,WI,379693,3455,3158,3011,8,WISCONSIN
5/29/2020,ME,2239,55,89,88,4,MAINE
8/23/2020,MO,80050,540,1738,,13,MISSOURI
1/2/2022,MO,1006913,0,16074,,0,MISSOURI
2/22/2020,WA,1,0,0,,0,WASHINGTON
2/3/2022,WA,1329486,9068,10845,,0,WASHINGTON
1/22/2022,ND,210478,2478,2069,,2,NORTH DAKOTA
8/10/2021,AL,616621,3906,12116,9616,35,ALABAMA
5/16/2021,DE,106888,124,1651,1509,0,DELAWARE
5/7/2020,CA,60614,1799,2412,2412,87,CALIFORNIA
10/22/2021,IN,1007681,1884,16466,15927,22,INDIANA
3/21/2020,GU,14,0,0,,0,GUAM
11/24/2020,MO,317813,5042,4746,,73,MISSOURI
6/18/2021,ND,110551,7,1523,,0,NORTH DAKOTA
1/20/2021,DE,72676,486,1026,919,5,DELAWARE
4/7/2020,MO,4058,218,107,,12,MISSOURI
11/6/2021,NC,1485532,1709,18598,16365,20,NORTH CAROLINA
9/29/2020,MO,135414,1978,2502,,39,MISSOURI
8/7/2020,CT,50320,75,4441,3558,4,CONNECTICUT
2/19/2020,MO,0,0,0,,0,MISSOURI
1/26/2020,VT,0,0,0,,0,VERMONT
4/18/2020,AL,4773,230,239,225,17,ALABAMA
8/10/2021,WI,699551,1770,8311,7459,5,WISCONSIN
1/21/2021,MO,510634,2260,7780,,34,MISSOURI
4/3/2022,IL,3069650,0,37684,33394,0,ILLINOIS
2/8/2022,AL,1253892,3105,18374,14149,50,ALABAMA
3/11/2020,ME,0,0,0,0,0,MAINE
4/14/2021,ID,184347,437,2006,1747,6,IDAHO
2/24/2021,VT,13676,77,202,,1,VERMONT
2/6/2021,NE,194623,298,1968,,10,NEBRASKA
1/15/2022,GU,23318,203,274,,0,GUAM
9/14/2021,DE,124874,276,1902,1742,2,DELAWARE
7/24/2021,ID,198477,181,2184,1901,1,IDAHO
12/30/2020,IL,955380,7374,17811,16357,215,ILLINOIS
7/20/2021,VI,4249,34,33,,1,VIRGIN ISLANDS
1/20/2021,NE,185179,1288,1862,,20,NEBRASKA
11/18/2021,AL,840133,768,16333,12696,7,ALABAMA
7/27/2020,MT,3381,0,47,47,0,MONTANA
1/24/2020,NE,0,0,0,,0,NEBRASKA
5/18/2021,MS,316318,187,7383,5095,1,MISSISSIPPI
7/7/2021,ME,69208,37,861,830,0,MAINE
1/25/2021,NC,728712,3762,10425,9331,76,NORTH CAROLINA
5/17/2021,VI,3279,9,27,,0,VIRGIN ISLANDS
4/26/2020,DE,4128,452,125,114,13,DELAWARE
12/20/2021,CT,461775,6209,9042,7400,40,CONNECTICUT
12/12/2020,IN,419545,7401,6736,6464,85,INDIANA
6/6/2020,NE,15464,160,188,,2,NEBRASKA
2/18/2022,GU,42403,179,316,,0,GUAM
7/26/2020,NC,113260,1790,1965,1963,23,NORTH CAROLINA
1/21/2022,CT,671674,4444,9769,7967,86,CONNECTICUT
12/9/2021,ME,135327,1160,1365,1258,8,MAINE
10/20/2020,WI,187828,4686,1652,1633,35,WISCONSIN
5/27/2021,DE,107827,74,1660,1518,0,DELAWARE
4/29/2020,MD,20849,736,1120,1061,57,MARYLAND
11/6/2021,ID,296299,349,3646,3036,2,IDAHO
6/17/2021,AL,546512,186,11477,9163,4,ALABAMA
10/30/2021,NC,1474380,1823,18430,16211,28,NORTH CAROLINA
12/6/2021,IL,1854186,19110,29619,26620,98,ILLINOIS
9/15/2020,NH,7748,34,438,,2,NEW HAMPSHIRE
4/1/2020,ND,147,21,3,,0,NORTH DAKOTA
2/29/2020,VI,0,0,0,,0,VIRGIN ISLANDS
1/30/2021,IN,625532,2346,11043,10709,62,INDIANA
2/3/2022,NC,2498308,13690,21746,19020,61,NORTH CAROLINA
2/14/2021,IL,1162154,1631,22121,19961,34,ILLINOIS
11/20/2020,NH,16797,520,507,,1,NEW HAMPSHIRE
3/31/2022,MS,794558,131,12397,8165,1,MISSISSIPPI
5/21/2020,WI,13885,454,487,487,6,WISCONSIN
3/10/2020,VI,0,0,0,,0,VIRGIN ISLANDS
2/2/2021,ID,163656,491,1741,1527,6,IDAHO
1/22/2022,IN,1524527,0,20751,19992,0,INDIANA
8/18/2020,NH,7017,13,424,,1,NEW HAMPSHIRE
6/22/2020,MS,26922,772,1264,1243,23,MISSISSIPPI
11/6/2020,ID,70909,1330,679,630,8,IDAHO
5/5/2020,NV,5603,103,285,,10,NEVADA
3/3/2022,ME,230273,998,2109,1903,31,MAINE
4/2/2022,GU,47337,7,349,,0,GUAM
7/12/2021,AL,553477,704,11583,9248,4,ALABAMA
11/3/2021,GU,18507,97,248,,3,GUAM
11/5/2021,NH,139324,813,1597,,5,NEW HAMPSHIRE
1/30/2021,IL,1123873,3345,21213,19203,67,ILLINOIS
1/10/2022,DE,211390,2878,2365,2168,0,DELAWARE
7/20/2020,IL,163923,1173,7494,7301,6,ILLINOIS
4/16/2020,VT,722,7,35,,1,VERMONT
11/16/2021,NC,1501694,1701,18762,16512,18,NORTH CAROLINA
10/7/2021,MS,494271,601,9811,6574,17,MISSISSIPPI
11/13/2021,ME,112922,372,1230,1133,10,MAINE
3/10/2022,VI,15449,5,109,,0,VIRGIN ISLANDS
11/18/2020,MI,418431,6821,8914,8506,97,MICHIGAN
5/14/2020,NH,3382,83,151,,1,NEW HAMPSHIRE
2/1/2020,NE,0,0,0,,0,NEBRASKA
7/3/2020,GU,286,0,5,,0,GUAM
3/13/2022,ID,437931,0,4819,3931,0,IDAHO
12/12/2021,NE,321866,0,3263,2730,0,NEBRASKA
2/14/2020,ID,0,0,0,,0,IDAHO
12/12/2020,MD,232009,3538,5360,5178,51,MARYLAND
6/4/2020,IN,36096,384,2216,2047,23,INDIANA
2/19/2021,ID,168953,314,1827,1608,1,IDAHO
10/16/2020,GU,3538,0,63,,0,GUAM
11/19/2021,CT,412918,860,8850,7249,16,CONNECTICUT
4/1/2021,GU,7812,2,136,,2,GUAM
10/2/2020,AL,156595,1654,4019,3482,18,ALABAMA
3/8/2020,MO,4,2,0,,0,MISSOURI
9/8/2021,CT,377682,935,8415,6928,20,CONNECTICUT
8/4/2020,NC,129012,1556,2220,2217,24,NORTH CAROLINA
9/24/2020,MI,236359,1222,7050,6720,11,MICHIGAN
1/30/2022,MD,976443,2007,13465,13208,33,MARYLAND
11/16/2020,CT,93284,4639,4759,3827,22,CONNECTICUT
10/19/2020,VI,1335,0,21,,0,VIRGIN ISLANDS
3/17/2021,WA,351130,778,5156,,7,WASHINGTON
6/9/2021,MI,999577,254,20817,19571,22,MICHIGAN
12/11/2020,MD,228471,2616,5309,5128,53,MARYLAND
5/23/2021,MD,458292,244,9611,9397,9,MARYLAND
8/30/2021,WA,558995,2426,6534,,9,WASHINGTON
11/24/2020,CA,1125699,15329,18817,18817,21,CALIFORNIA
4/25/2021,CA,3629624,1739,60188,60188,53,CALIFORNIA
12/30/2020,DE,56983,414,921,819,23,DELAWARE
2/25/2021,IN,660013,1097,12459,12080,27,INDIANA
12/18/2021,NV,483286,0,8278,,0,NEVADA
4/22/2022,IL,3114036,3807,37859,33568,10,ILLINOIS
3/23/2021,VI,2877,19,26,,1,VIRGIN ISLANDS
3/29/2021,VI,2907,0,26,,0,VIRGIN ISLANDS
10/12/2020,NE,52876,429,522,,3,NEBRASKA
12/7/2021,IN,1134898,4179,17829,17230,93,INDIANA
11/12/2020,MS,135316,1367,3925,3405,26,MISSISSIPPI
2/24/2020,MT,0,0,0,,0,MONTANA
8/28/2020,NC,165992,1986,2889,2879,25,NORTH CAROLINA
10/10/2021,ND,137951,137,1642,,0,NORTH DAKOTA
4/4/2020,ND,186,13,3,,0,NORTH DAKOTA
1/30/2021,MS,277283,777,6676,4716,10,MISSISSIPPI
4/9/2021,NE,214251,439,2220,,1,NEBRASKA
12/23/2020,CA,1964076,39069,23097,23097,271,CALIFORNIA
9/24/2021,MO,812211,2232,11331,,13,MISSOURI
2/28/2020,ME,0,0,0,0,0,MAINE
6/21/2020,MS,26150,366,1241,1222,11,MISSISSIPPI
8/23/2021,NE,239064,796,2312,,10,NEBRASKA
1/24/2021,WI,581377,1374,6190,5691,6,WISCONSIN
2/28/2022,GU,44846,502,330,,8,GUAM
9/2/2021,CA,4445303,15339,65585,65585,155,CALIFORNIA
12/20/2020,WI,492724,2045,4743,4417,21,WISCONSIN
2/26/2022,MS,789056,0,12008,7921,0,MISSISSIPPI
9/20/2021,CT,385788,484,8462,6962,-1,CONNECTICUT
2/1/2020,NV,0,0,0,,0,NEVADA
12/30/2020,MD,273689,2628,6208,6018,52,MARYLAND
8/28/2020,VI,1118,43,14,,0,VIRGIN ISLANDS
9/30/2020,CT,57550,221,4508,3610,3,CONNECTICUT
10/1/2020,GU,2550,62,49,,0,GUAM
9/26/2021,WI,798274,2232,8806,7924,6,WISCONSIN
1/14/2022,DE,222716,3066,2396,2198,16,DELAWARE
11/3/2021,ND,150467,611,1784,,5,NORTH DAKOTA
12/4/2021,ND,164539,0,1915,,0,NORTH DAKOTA
8/19/2020,NE,31115,282,371,,3,NEBRASKA
8/7/2021,CA,4094492,12916,64276,64276,33,CALIFORNIA
8/13/2020,NE,29653,371,356,,0,NEBRASKA
4/13/2020,ME,735,36,19,19,0,MAINE
3/14/2020,NV,11,0,0,,0,NEVADA
7/9/2021,WI,678604,145,8182,7356,24,WISCONSIN
8/1/2020,AL,90069,2022,2352,2133,45,ALABAMA
8/31/2020,CA,704085,4176,12757,12757,12,CALIFORNIA
10/3/2021,VT,31742,111,316,,0,VERMONT
2/22/2022,NE,453490,589,3944,3239,43,NEBRASKA
11/14/2020,ND,63796,924,736,,10,NORTH DAKOTA
3/24/2021,AL,512246,509,10900,8705,7,ALABAMA
10/18/2021,VI,7079,3,78,,0,VIRGIN ISLANDS
7/26/2020,GU,346,9,5,,0,GUAM
2/13/2020,NV,0,0,0,,0,NEVADA
2/24/2021,GU,7729,0,130,,0,GUAM
7/6/2021,GU,8408,14,140,,0,GUAM
5/5/2021,WI,663668,775,7596,6863,14,WISCONSIN
4/26/2020,ME,1022,7,50,50,0,MAINE
4/14/2022,CA,9133996,18974,88748,,191,CALIFORNIA
8/21/2020,IN,84317,1040,3195,2986,16,INDIANA
2/2/2022,ND,226742,1234,2115,,8,NORTH DAKOTA
4/12/2022,MS,796023,199,12414,8178,1,MISSISSIPPI
12/7/2021,MI,1544844,9697,26344,24590,105,MICHIGAN
10/26/2020,ND,39130,889,476,,15,NORTH DAKOTA
4/18/2022,MT,273204,90,3260,3260,0,MONTANA
10/7/2020,ME,5584,42,142,141,0,MAINE
2/2/2022,MO,1344599,9555,17576,,68,MISSOURI
12/31/2020,MO,449569,3800,6856,,41,MISSOURI
2/28/2020,WA,1,0,0,,0,WASHINGTON
4/4/2020,IN,3953,496,116,116,14,INDIANA
8/1/2020,IL,181757,1639,7700,7503,8,ILLINOIS
4/30/2020,ID,2015,31,63,46,3,IDAHO
9/21/2021,VI,6516,27,68,,1,VIRGIN ISLANDS
7/20/2020,NE,22765,292,313,,12,NEBRASKA
7/12/2020,IL,155048,954,7388,7187,19,ILLINOIS
4/20/2021,WA,387402,1180,5407,,13,WASHINGTON
9/2/2021,NC,1232376,8798,15213,13384,69,NORTH CAROLINA
3/2/2021,IN,663701,550,12587,12197,27,INDIANA
10/4/2021,MO,826299,1181,11664,,140,MISSOURI
2/4/2022,MS,751862,7839,11250,7468,48,MISSISSIPPI
10/23/2020,VT,1867,29,57,,0,VERMONT
5/29/2021,WA,434318,536,5765,,0,WASHINGTON
3/1/2021,ID,171462,322,1867,1641,7,IDAHO
1/24/2021,MS,267936,1029,6514,4644,14,MISSISSIPPI
7/8/2021,MO,629964,2160,9383,,6,MISSOURI
2/16/2022,NV,676364,724,9446,,25,NEVADA
10/7/2020,DE,21587,135,649,569,3,DELAWARE
11/30/2021,AL,844972,703,16434,12769,7,ALABAMA
11/20/2020,CA,1072272,13005,18593,18593,91,CALIFORNIA
6/17/2021,CA,3699455,829,62565,62565,31,CALIFORNIA
11/17/2021,VT,42139,234,383,,1,VERMONT
3/27/2021,AL,513504,315,10938,8737,9,ALABAMA
6/9/2020,ND,2901,21,72,,0,NORTH DAKOTA
5/10/2020,CA,66680,2119,2657,2657,81,CALIFORNIA
2/8/2022,GU,38050,594,303,,4,GUAM
2/9/2021,WI,602256,865,6663,6094,49,WISCONSIN
3/6/2021,CA,3497578,4452,53464,53464,270,CALIFORNIA
5/17/2020,DE,7994,136,297,277,11,DELAWARE
10/2/2021,WI,816371,2184,8911,8019,10,WISCONSIN
3/19/2022,NC,2626865,496,23271,20290,5,NORTH CAROLINA
10/18/2020,MO,168780,820,3042,,30,MISSOURI
4/11/2022,NC,2639817,505,23358,20370,2,NORTH CAROLINA
5/11/2021,NC,974713,1003,13247,11687,20,NORTH CAROLINA
9/13/2021,MO,789089,2143,11010,,134,MISSOURI
7/24/2020,MD,81766,930,3540,3400,9,MARYLAND
5/1/2020,CA,50442,1525,1988,1988,98,CALIFORNIA
8/29/2020,VT,1468,12,57,,0,VERMONT
3/1/2021,NV,293980,226,4957,,0,NEVADA
3/8/2020,NC,2,0,0,0,0,NORTH CAROLINA
6/25/2021,MD,462017,64,9770,9553,2,MARYLAND
3/17/2022,IN,1688240,320,23250,22337,21,INDIANA
2/17/2022,CA,8854449,11220,82589,,207,CALIFORNIA
6/2/2021,MO,600799,604,9129,,7,MISSOURI
2/25/2020,MS,0,0,0,,0,MISSISSIPPI
11/15/2021,IN,1055571,5996,17105,16535,17,INDIANA
7/2/2020,IL,145066,0,7152,6951,0,ILLINOIS
6/18/2021,DE,108711,26,1683,1539,4,DELAWARE
4/17/2020,NC,5874,393,207,207,26,NORTH CAROLINA
1/31/2020,ND,0,0,0,,0,NORTH DAKOTA
10/24/2020,WI,205139,4673,1803,1770,29,WISCONSIN
3/15/2022,NH,300550,39,2424,,7,NEW HAMPSHIRE
6/3/2020,NC,30909,819,1046,1046,21,NORTH CAROLINA
4/6/2022,NV,714299,119,10136,,5,NEVADA
8/19/2021,MI,1038698,2871,21369,20091,16,MICHIGAN
6/3/2020,VT,909,2,54,,0,VERMONT
10/23/2020,ID,57673,1073,562,518,9,IDAHO
4/21/2020,WA,12251,251,682,,30,WASHINGTON
3/24/2020,NE,65,12,0,,0,NEBRASKA
4/21/2022,MS,796740,95,12432,8191,0,MISSISSIPPI
10/9/2020,WA,94031,758,2190,,7,WASHINGTON
1/29/2021,GU,7579,0,129,,0,GUAM
3/25/2020,NC,543,121,3,3,1,NORTH CAROLINA
4/22/2022,ME,242033,318,2280,2053,0,MAINE
2/28/2022,DE,257086,73,2709,2473,0,DELAWARE
1/28/2021,WI,587580,1980,6334,5811,32,WISCONSIN
7/29/2020,NH,6513,13,411,,2,NEW HAMPSHIRE
9/11/2021,CT,379382,449,8424,6933,0,CONNECTICUT
12/3/2021,ME,129716,1219,1335,1232,3,MAINE
5/12/2020,WI,10611,193,418,418,9,WISCONSIN
5/25/2021,MT,111377,153,1606,1606,3,MONTANA
2/14/2020,MT,0,0,0,,0,MONTANA
9/4/2021,MT,129791,304,1811,1811,0,MONTANA
7/6/2020,NC,74730,1425,1540,1540,19,NORTH CAROLINA
4/23/2021,GU,7915,4,136,,0,GUAM
12/29/2021,VI,8725,248,88,,0,VIRGIN ISLANDS
7/3/2021,WI,677908,49,8137,7317,2,WISCONSIN
3/29/2021,CT,308439,3229,7883,6479,18,CONNECTICUT
4/6/2020,MT,320,20,6,,0,MONTANA
8/21/2021,ID,213295,356,2289,1986,6,IDAHO
6/5/2021,MD,460471,132,9696,9479,6,MARYLAND
3/22/2022,CA,9061143,662,87498,,13,CALIFORNIA
9/2/2020,WI,82182,578,1150,1142,11,WISCONSIN
4/25/2020,ME,1015,26,50,50,3,MAINE
10/13/2020,DE,22425,102,659,579,0,DELAWARE
8/11/2021,ME,72267,234,903,853,2,MAINE
12/15/2020,IL,863477,7359,15587,14509,132,ILLINOIS
10/21/2021,ND,144088,567,1714,,11,NORTH DAKOTA
9/13/2020,MT,9021,96,135,135,2,MONTANA
11/10/2020,NV,112304,1322,1859,,7,NEVADA
1/23/2022,GU,27869,662,280,,4,GUAM
7/22/2021,GU,8501,1,143,,0,GUAM
2/12/2022,VT,100474,0,537,,0,VERMONT
9/11/2020,WI,91625,1443,1205,1197,4,WISCONSIN
2/28/2022,VI,15398,3,109,,0,VIRGIN ISLANDS
1/21/2022,NC,2266793,38248,20826,18276,84,NORTH CAROLINA
5/28/2021,CT,347341,204,8238,6777,8,CONNECTICUT
12/6/2020,IN,381626,6598,6221,5952,35,INDIANA
12/11/2020,MS,180770,2716,4833,3875,54,MISSISSIPPI
1/9/2021,GU,7399,0,124,,0,GUAM
9/13/2020,MD,116110,577,3962,3806,4,MARYLAND
3/6/2022,MT,271030,0,3204,3204,0,MONTANA
10/29/2020,ME,6496,106,146,145,0,MAINE
2/21/2022,MT,261722,0,3105,3105,0,MONTANA
10/17/2020,NH,9624,110,466,,1,NEW HAMPSHIRE
4/21/2020,ND,644,17,13,,0,NORTH DAKOTA
11/15/2021,MI,1370035,23167,24408,22862,73,MICHIGAN
4/11/2021,AL,518356,168,11066,8845,7,ALABAMA
4/23/2020,NV,4208,127,197,,18,NEVADA
9/16/2020,CA,762963,2950,14411,14411,151,CALIFORNIA
4/19/2021,CT,331401,780,8014,6591,7,CONNECTICUT
4/16/2020,ME,827,33,27,27,3,MAINE
4/22/2022,ID,445545,195,4922,4011,4,IDAHO
12/30/2021,GU,19607,41,270,,0,GUAM
1/16/2022,MS,634628,0,10625,7106,0,MISSISSIPPI
8/12/2020,ME,4073,21,126,125,0,MAINE
12/22/2021,NE,331081,900,3317,2768,10,NEBRASKA
8/3/2021,IL,1427901,2682,25940,23458,10,ILLINOIS
1/22/2022,MD,953037,5071,13069,12816,66,MARYLAND
3/6/2022,MD,1004290,0,14176,13913,0,MARYLAND
4/1/2020,MS,2396,154,164,163,11,MISSISSIPPI
2/22/2021,NC,840441,1559,12142,10749,38,NORTH CAROLINA
9/22/2020,NC,199248,1251,3602,3565,31,NORTH CAROLINA
3/4/2022,WA,1429830,1636,12025,,71,WASHINGTON
4/24/2020,DE,3544,142,100,90,0,DELAWARE
2/20/2021,VT,13291,107,198,,2,VERMONT
7/3/2021,NC,1005549,525,13654,12040,5,NORTH CAROLINA
3/31/2020,VT,273,37,16,,3,VERMONT
5/4/2021,MI,966542,2531,19412,18237,65,MICHIGAN
2/22/2020,MI,0,0,0,,0,MICHIGAN
12/8/2021,DE,156764,567,2206,2020,3,DELAWARE
7/13/2021,CT,350245,206,8279,6810,0,CONNECTICUT
5/1/2021,ME,62228,297,789,763,5,MAINE
7/11/2021,VI,4038,5,32,,0,VIRGIN ISLANDS
3/17/2022,NV,710848,0,9949,,0,NEVADA
4/6/2021,WI,640704,1151,7349,6648,8,WISCONSIN
2/1/2021,WI,592921,781,6436,5897,2,WISCONSIN
4/27/2021,DE,103567,141,1617,1476,0,DELAWARE
11/21/2020,NV,131733,2019,2011,,29,NEVADA
12/6/2021,ND,165375,673,1928,,13,NORTH DAKOTA
2/12/2020,MS,0,0,0,,0,MISSISSIPPI
1/27/2021,NC,738827,5402,10604,9466,79,NORTH CAROLINA
12/17/2020,MT,75483,839,849,849,13,MONTANA
2/19/2020,CA,15,2,0,0,0,CALIFORNIA
7/11/2021,AL,552773,288,11579,9244,3,ALABAMA
2/13/2022,VI,15182,0,105,,0,VIRGIN ISLANDS
3/19/2022,CA,9045132,0,87194,,0,CALIFORNIA
8/22/2020,ME,4312,18,131,130,1,MAINE
1/18/2021,NC,687098,4172,9720,8771,85,NORTH CAROLINA
12/8/2020,MD,219961,2632,5165,4985,46,MARYLAND
3/22/2021,GU,7786,6,134,,0,GUAM
10/23/2020,AL,181275,2079,4417,3794,21,ALABAMA
10/6/2020,NH,8731,51,446,,2,NEW HAMPSHIRE
2/8/2022,MO,1362253,3172,17950,,347,MISSOURI
8/4/2021,ND,112050,117,1541,,0,NORTH DAKOTA
1/12/2021,CA,2747288,36487,30105,30105,194,CALIFORNIA
12/6/2021,ID,309314,445,3977,3279,7,IDAHO
3/19/2021,WA,352998,921,5174,,6,WASHINGTON
5/16/2021,IN,735462,726,13454,13038,9,INDIANA
5/15/2020,WI,11685,410,445,445,11,WISCONSIN
2/7/2020,IN,0,0,0,,0,INDIANA
4/7/2020,NV,2087,134,71,,13,NEVADA
11/22/2021,MO,896047,1897,15327,,2,MISSOURI
3/12/2020,ME,2,2,0,0,0,MAINE
3/26/2021,MI,768951,5846,17133,16105,21,MICHIGAN
3/5/2020,VI,0,0,0,,0,VIRGIN ISLANDS
10/24/2021,IN,1007681,0,16520,15977,0,INDIANA
3/16/2020,IL,105,12,0,,0,ILLINOIS
9/30/2020,MT,13393,517,181,181,2,MONTANA
11/2/2021,NC,1478121,1457,18505,16284,25,NORTH CAROLINA
3/14/2020,VI,0,0,0,,0,VIRGIN ISLANDS
3/12/2021,IL,1206172,1763,23163,20901,41,ILLINOIS
4/14/2020,MD,9472,536,390,367,49,MARYLAND
9/28/2020,ME,5282,35,140,139,0,MAINE
2/4/2021,NE,193916,525,1958,,6,NEBRASKA
6/26/2020,DE,11083,79,507,449,0,DELAWARE
1/30/2022,WI,1503420,0,12291,11062,0,WISCONSIN
6/19/2021,GU,8277,5,139,,0,GUAM
11/4/2020,VT,2112,27,57,,0,VERMONT
7/17/2021,ME,69544,38,882,837,0,MAINE
3/14/2021,VI,2767,0,25,,0,VIRGIN ISLANDS
12/14/2021,MD,606101,1716,11422,11189,30,MARYLAND
2/15/2021,DE,84345,252,1283,1160,0,DELAWARE
8/24/2020,MI,197448,1534,6770,6452,9,MICHIGAN
3/12/2020,NV,11,4,0,,0,NEVADA
2/23/2020,ND,0,0,0,,0,NORTH DAKOTA
2/15/2022,CA,8830785,14697,82142,,116,CALIFORNIA
10/5/2020,GU,2818,201,55,,6,GUAM
12/16/2021,VT,53038,611,430,,2,VERMONT
4/1/2020,NC,1578,151,16,16,3,NORTH CAROLINA
3/27/2022,ME,234841,0,2195,1972,0,MAINE
2/9/2021,DE,82221,278,1221,1104,13,DELAWARE
4/14/2022,CT,744459,407,10809,8853,0,CONNECTICUT
6/1/2021,AL,543689,209,11404,9110,5,ALABAMA
8/13/2020,ME,4100,27,126,125,0,MAINE
10/1/2021,WA,661349,3297,7765,,39,WASHINGTON
8/31/2020,MD,108249,458,3883,3729,8,MARYLAND
5/1/2021,MD,448340,939,9359,9145,16,MARYLAND
3/8/2022,NV,686236,371,9844,,24,NEVADA
3/22/2021,WI,629787,380,7240,6576,0,WISCONSIN
3/3/2021,ID,172288,452,1876,1649,5,IDAHO
8/6/2021,AL,604088,3878,11955,9511,30,ALABAMA
8/22/2021,ND,114806,59,1551,,0,NORTH DAKOTA
9/16/2020,MO,114834,1739,2191,,23,MISSOURI
1/6/2022,NE,355928,2872,3456,2878,40,NEBRASKA
8/20/2021,DE,115179,392,1851,1694,0,DELAWARE
2/20/2020,WA,1,0,0,,0,WASHINGTON
11/18/2020,CA,1047789,9811,18395,18395,52,CALIFORNIA
11/21/2021,MS,510748,0,10229,6845,0,MISSISSIPPI
10/3/2020,NC,216631,2006,3890,3844,19,NORTH CAROLINA
10/20/2020,CT,64455,434,4559,3658,5,CONNECTICUT
5/1/2020,DE,4994,195,159,148,7,DELAWARE
10/24/2021,ME,101452,171,1122,1038,0,MAINE
5/2/2021,MI,960942,1893,19273,18103,45,MICHIGAN
4/4/2021,WA,368344,1262,5278,,0,WASHINGTON
8/24/2021,CT,368481,1071,8335,6863,0,CONNECTICUT
6/15/2020,NE,16837,171,220,,4,NEBRASKA
12/28/2021,VT,57454,406,447,,3,VERMONT
12/27/2020,DE,55380,588,897,797,2,DELAWARE
3/11/2020,IN,9,4,0,0,0,INDIANA
9/17/2020,MO,116610,1776,2204,,13,MISSOURI
9/7/2020,ME,4684,13,134,133,0,MAINE
11/26/2020,NV,144781,2542,2093,,22,NEVADA
10/16/2020,VI,1329,0,21,,0,VIRGIN ISLANDS
11/10/2021,CA,4963742,3716,72132,,134,CALIFORNIA
9/9/2021,IL,1559077,4741,26793,24215,24,ILLINOIS
7/25/2020,VI,361,9,7,,0,VIRGIN ISLANDS
7/29/2021,GU,8541,12,143,,0,GUAM
5/16/2021,NH,97676,113,1332,,1,NEW HAMPSHIRE
2/28/2022,MT,266579,782,3187,3187,15,MONTANA
7/23/2020,NE,23751,311,313,,0,NEBRASKA
10/4/2021,NE,269019,394,2840,2420,0,NEBRASKA
3/5/2022,NH,299213,0,2402,,0,NEW HAMPSHIRE
11/11/2021,NV,458491,0,7797,,0,NEVADA
8/17/2020,WI,70715,469,1046,1039,0,WISCONSIN
10/2/2020,DE,20909,141,645,565,3,DELAWARE
12/5/2021,NH,165574,0,1739,,0,NEW HAMPSHIRE
6/10/2020,DE,10120,35,414,390,1,DELAWARE
3/27/2021,NH,82745,371,1235,,4,NEW HAMPSHIRE
11/14/2020,DE,28383,374,736,646,2,DELAWARE
12/5/2020,DE,39097,683,782,688,0,DELAWARE
11/11/2021,ND,154451,402,1804,,0,NORTH DAKOTA
4/13/2021,NH,89605,376,1257,,0,NEW HAMPSHIRE
11/15/2021,ND,156114,960,1823,,8,NORTH DAKOTA
8/5/2020,AL,95080,1865,2509,2265,38,ALABAMA
4/24/2020,CT,23921,821,1764,1764,125,CONNECTICUT
2/5/2020,WA,1,0,0,,0,WASHINGTON
11/30/2021,ME,125985,1229,1327,1224,3,MAINE
3/23/2022,NH,301534,149,2443,,1,NEW HAMPSHIRE
10/10/2020,ME,5672,25,143,142,0,MAINE
11/18/2021,WA,760121,2025,9086,,30,WASHINGTON
8/18/2021,NE,236325,646,2302,,0,NEBRASKA
12/13/2021,AL,853399,1596,16547,12857,8,ALABAMA
5/10/2020,NV,6109,81,317,,11,NEVADA
6/20/2021,GU,8284,7,139,,0,GUAM
5/2/2020,VI,66,0,4,,0,VIRGIN ISLANDS
4/20/2020,IL,31508,1151,1349,1349,59,ILLINOIS
10/28/2020,MO,194250,3507,3389,,32,MISSOURI
2/16/2021,ND,98901,120,1431,,0,NORTH DAKOTA
3/11/2021,VT,15298,122,210,,0,VERMONT
2/8/2020,WI,0,0,0,,0,WISCONSIN
4/14/2021,MS,309409,232,7247,5001,4,MISSISSIPPI
12/24/2021,WA,818840,5346,9784,,0,WASHINGTON
11/18/2020,VT,3056,53,60,,1,VERMONT
11/17/2020,NH,15303,274,502,,2,NEW HAMPSHIRE
9/21/2021,ID,245395,1830,2662,2276,13,IDAHO
7/9/2020,MI,136785,1508,6382,6074,8,MICHIGAN
12/14/2020,MO,391522,5441,5987,,64,MISSOURI
12/2/2021,MS,515208,569,10290,6888,3,MISSISSIPPI
6/20/2021,VI,3772,2,30,,0,VIRGIN ISLANDS
11/14/2021,IL,1735586,0,28986,26077,0,ILLINOIS
11/6/2020,MI,341946,5955,8062,7689,60,MICHIGAN
3/4/2022,ID,432483,1565,4788,3907,16,IDAHO
3/13/2022,IL,3045718,0,37310,33075,0,ILLINOIS
6/14/2021,NE,224050,40,2258,,0,NEBRASKA
3/14/2021,NE,205745,130,2127,,0,NEBRASKA
3/4/2021,WA,342106,747,5032,,20,WASHINGTON
5/30/2021,ME,67773,42,825,797,0,MAINE
3/21/2022,AL,1291368,195,19446,14935,8,ALABAMA
2/14/2021,VT,12717,117,191,,0,VERMONT
